DATE,PRODUCT_ID,SELLING_PRICE,COST_PRICE,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND
2020-05-23,81,99.81281947,59.674804040,93.96175099,260511.4588000,0,63,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Saturday,May,Spring,1,1
2020-05-23,82,25.29683178,14.126416550,27.27907870,56715.4968500,0,1877,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Saturday,May,Spring,1,1
2020-05-23,83,441.50792700,177.175103700,456.00347030,569986.7338000,0,393,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Saturday,May,Spring,1,1
2020-05-23,84,267.68718460,133.301928700,248.53249730,776292.8353000,0,964,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Saturday,May,Spring,1,1
2020-05-23,85,174.46343550,57.706055900,185.12760550,97001.6701400,0,1469,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Saturday,May,Spring,1,1
2020-05-23,86,532.25015740,321.965930700,550.46851490,2142839.1340000,0,1506,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Saturday,May,Spring,1,1
2020-05-23,87,80.22793159,52.634153530,73.42283609,174415.5233000,0,1200,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Saturday,May,Spring,1,1
2020-05-23,88,558.78744590,180.026270800,504.85335850,1553429.1000000,0,621,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Saturday,May,Spring,1,1
2020-05-23,89,182.23410570,85.425362190,179.35703380,253852.1092000,0,498,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Saturday,May,Spring,1,1
2020-05-23,90,499.67714780,405.294523700,521.84964290,1629946.8560000,0,383,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Saturday,May,Spring,1,1
2020-05-23,91,358.45783340,246.184248000,343.83618390,1247791.7180000,0,634,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Saturday,May,Spring,1,1
2020-05-23,92,456.23559510,172.627318300,497.73358710,750963.7895000,0,496,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Saturday,May,Spring,1,1
2020-05-23,93,587.85789860,347.561270900,588.73373690,987013.4117000,0,1134,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Saturday,May,Spring,1,1
2020-05-23,94,171.10103160,73.636726770,155.28037610,95303.2745800,0,601,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Saturday,May,Spring,1,1
2020-05-23,95,536.88444560,232.660481000,576.62609040,1270805.4830000,0,270,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Saturday,May,Spring,1,1
2020-05-23,96,237.28295460,136.613459500,222.97999250,276909.2080000,0,1047,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Saturday,May,Spring,1,1
2020-05-23,97,224.47513580,134.731371000,235.88826800,747277.7272000,0,1972,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Saturday,May,Spring,1,1
2020-05-23,98,213.24258540,99.728560200,224.27475770,668089.0200000,0,114,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Saturday,May,Spring,1,1
2020-05-23,99,318.78987160,302.922178500,308.28607200,1581197.7630000,0,133,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Saturday,May,Spring,1,1
2020-05-23,100,102.07923170,51.120547010,100.58910490,165266.2762000,0,69,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Saturday,May,Spring,1,1
2020-05-24,1,388.67462120,178.017501400,357.29427220,1769246.8760000,0,132,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Sunday,May,Spring,0,1
2020-05-24,2,45.92747395,24.416514420,49.10139412,34170.0406200,0,272,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Sunday,May,Spring,0,1
2020-05-24,3,50.71540722,19.165072020,55.20065222,113298.2197000,0,704,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Sunday,May,Spring,0,1
2020-05-24,4,194.62866150,140.486721600,192.73234060,168937.6782000,0,799,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Sunday,May,Spring,0,1
2020-05-24,5,479.76435070,321.359678400,478.33608090,282101.4382000,0,845,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Sunday,May,Spring,0,1
2020-05-24,6,346.00542200,284.188769200,326.37210140,1167422.2940000,0,401,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Sunday,May,Spring,0,1
2020-05-24,7,361.07620370,212.177577800,381.49659410,332912.2598000,0,915,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Sunday,May,Spring,0,1
2020-05-24,8,197.45609800,74.205700110,201.91038430,510226.5573000,0,699,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Sunday,May,Spring,0,1
2020-05-24,9,324.72291520,159.294557400,303.03707070,72413.2100800,0,820,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Sunday,May,Spring,0,1
2020-05-24,10,16.23986491,11.171473660,14.79649218,22557.1723600,0,395,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Sunday,May,Spring,0,1
2020-05-24,11,329.32217150,244.646727300,345.67598810,1599517.7870000,0,88,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Sunday,May,Spring,0,1
2020-05-24,12,463.36530970,236.771050300,502.08243370,1158413.2740000,0,1310,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Sunday,May,Spring,0,1
2020-05-24,13,315.35127420,162.854032900,341.68571650,491947.9877000,0,1612,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Sunday,May,Spring,0,1
2020-05-24,14,440.54847270,199.621519300,435.88932370,1043659.3320000,0,107,Cereals,Granola,DayStart,DayStart Crunchy Bites,Sunday,May,Spring,0,1
2020-05-24,15,366.19917770,181.422614200,331.34861800,250480.2376000,0,662,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Sunday,May,Spring,0,1
2020-05-24,16,74.52368161,33.389218760,71.50819696,120579.3169000,0,905,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Sunday,May,Spring,0,1
2020-05-24,17,489.05859730,297.226859200,463.03952860,257733.8808000,0,1059,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Sunday,May,Spring,0,1
2020-05-24,18,46.62608866,31.505304180,47.17782233,27975.6532000,0,521,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Sunday,May,Spring,0,1
2020-05-24,19,287.91119480,178.125806200,269.03054330,48369.0807300,0,971,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Sunday,May,Spring,0,1
2020-05-24,20,86.92160244,57.933835730,91.25125046,426871.9896000,0,1209,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Sunday,May,Spring,0,1
2020-05-24,21,17.32997963,8.530904515,15.98246533,47744.0938900,0,1038,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Sunday,May,Spring,0,1
2020-05-24,22,235.95617710,181.829107000,233.48009750,107124.1044000,0,57,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Sunday,May,Spring,0,1
2020-05-24,23,157.93297690,89.249351930,169.64528170,115606.9391000,0,537,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Sunday,May,Spring,0,1
2020-05-24,24,272.93609950,179.949451600,286.54408580,382656.4115000,0,226,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Sunday,May,Spring,0,1
2020-05-24,25,310.16473930,218.660944300,330.98756700,1243760.6050000,0,1008,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Sunday,May,Spring,0,1
2020-05-24,26,34.17102426,12.771906280,33.75489696,19204.1156400,0,440,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Sunday,May,Spring,0,1
2020-05-24,27,71.29009568,35.644099600,74.43513348,227629.2755000,0,68,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Sunday,May,Spring,0,1
2020-05-24,28,284.48447480,201.388126300,257.70866130,547917.0984000,0,200,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Sunday,May,Spring,0,1
2020-05-24,29,189.45573200,112.627834600,195.09192770,127693.1634000,0,911,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Sunday,May,Spring,0,1
2020-05-24,30,400.25243260,199.522829700,424.57153640,486306.7056000,0,268,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Sunday,May,Spring,0,1
2020-05-24,31,329.51608030,251.576367700,351.61312210,1351345.4450000,0,1118,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Sunday,May,Spring,0,1
2020-05-24,32,440.68371600,222.835114000,450.65456670,877401.2786000,0,701,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Sunday,May,Spring,0,1
2020-05-24,33,381.14229560,189.742299900,354.35082220,230972.2311000,0,480,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Sunday,May,Spring,0,1
2020-05-24,34,225.69981920,111.465778200,204.47241820,913858.5679000,0,500,Meat,Beef,FreshFare,FreshFare Premium Ribs,Sunday,May,Spring,0,1
2020-05-24,35,345.49980130,135.236007500,314.66082280,682707.6075000,0,57,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Sunday,May,Spring,0,1
2020-05-24,36,146.92950530,139.825863400,138.93485570,209815.3336000,0,729,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Sunday,May,Spring,0,1
2020-05-24,37,163.83874330,101.392573200,178.20086780,257226.8270000,0,284,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Sunday,May,Spring,0,1
2020-05-24,38,407.38152270,307.456493600,418.17892950,611479.6656000,0,638,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Sunday,May,Spring,0,1
2020-05-24,39,246.95070800,133.957344300,259.35846150,558108.6002000,0,1236,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Sunday,May,Spring,0,1
2020-05-24,40,420.02291300,305.960473100,440.31974460,730839.8686000,0,1173,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Sunday,May,Spring,0,1
2020-05-24,41,419.16389620,216.118406900,400.12242090,641320.7612000,0,572,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Sunday,May,Spring,0,1
2020-05-24,42,443.28178550,331.630373800,453.84543560,626800.4448000,0,503,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Sunday,May,Spring,0,1
2020-05-24,43,475.69609700,192.600074300,464.88504880,1107896.2100000,0,905,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Sunday,May,Spring,0,1
2020-05-24,44,239.82456220,129.781752500,233.17672980,126387.5443000,0,354,Meat,Fish,FreshFare,FreshFare Premium Snack,Sunday,May,Spring,0,1
2020-05-24,45,180.73060210,100.599312200,171.72322610,196634.8951000,0,442,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Sunday,May,Spring,0,1
2020-05-24,46,304.43934030,232.239986800,324.10306650,26181.7832700,0,1257,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Sunday,May,Spring,0,1
2020-05-24,47,195.93552210,121.712556800,176.59094560,457313.5085000,0,239,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Sunday,May,Spring,0,1
2020-05-24,48,309.33955220,162.571193700,309.83211980,597025.3358000,0,745,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Sunday,May,Spring,0,1
2020-05-24,49,379.54656500,163.502247600,387.44245310,211786.9833000,0,1704,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Sunday,May,Spring,0,1
2020-05-24,50,372.40346860,197.324578000,340.59697840,738848.4817000,0,153,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Sunday,May,Spring,0,1
2020-05-24,51,200.14601580,106.695839300,199.10732010,249381.9356000,0,827,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Sunday,May,Spring,0,1
2020-05-24,52,98.49573136,46.203647410,103.51014010,42451.6602200,0,1078,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Sunday,May,Spring,0,1
2020-05-24,53,234.92444510,97.304331150,233.18968490,231165.6540000,0,555,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Sunday,May,Spring,0,1
2020-05-24,54,86.18694978,25.987232190,80.03734081,75068.8332600,0,435,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Sunday,May,Spring,0,1
2020-05-24,55,488.97676780,264.511065400,481.42045750,103663.0748000,0,498,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Sunday,May,Spring,0,1
2020-05-24,56,181.80374890,158.408839900,192.01848510,685763.7408000,0,660,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Sunday,May,Spring,0,1
2020-05-24,57,93.99569782,55.979231710,86.14217578,34496.4211000,0,370,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Sunday,May,Spring,0,1
2020-05-24,58,22.49913932,10.587312620,20.63692926,15681.9001000,0,771,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Sunday,May,Spring,0,1
2020-05-24,59,359.34841950,193.288458800,391.37293270,498775.6063000,0,1062,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Sunday,May,Spring,0,1
2020-05-24,60,352.73049310,278.383969900,370.27042770,427509.3576000,0,153,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Sunday,May,Spring,0,1
2020-05-24,61,194.75423980,142.393915600,183.91352340,21812.4748600,0,979,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Sunday,May,Spring,0,1
2020-05-24,62,45.84129542,32.447506140,50.09160754,7013.7181990,0,464,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Sunday,May,Spring,0,1
2020-05-24,63,219.95228050,140.586122600,206.47497690,180360.8700000,0,627,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Sunday,May,Spring,0,1
2020-05-24,64,171.12285050,79.585542390,179.85129940,383999.6766000,0,262,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Sunday,May,Spring,0,1
2020-05-24,65,362.35982230,270.061972800,334.23337070,712399.4107000,0,235,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Sunday,May,Spring,0,1
2020-05-24,66,331.86523320,142.757423900,316.29607500,123453.8668000,0,920,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Sunday,May,Spring,0,1
2020-05-24,67,189.65705380,109.625732900,189.13359560,461245.9549000,0,802,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Sunday,May,Spring,0,1
2020-05-24,68,119.36656810,56.823587620,130.33167880,178453.0194000,0,128,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Sunday,May,Spring,0,1
2020-05-24,69,498.43501100,310.850287100,528.04991220,138564.9330000,0,330,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Sunday,May,Spring,0,1
2020-05-24,70,244.43053000,101.074348700,263.92901280,309449.0509000,0,1171,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Sunday,May,Spring,0,1
2020-05-24,71,366.57274110,173.893767800,385.23121020,868410.8237000,0,748,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Sunday,May,Spring,0,1
2020-05-24,72,79.61096251,40.212750460,82.95989827,65917.8769600,0,269,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Sunday,May,Spring,0,1
2020-05-24,73,257.79121380,187.288790000,234.30806300,604262.6052000,0,107,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Sunday,May,Spring,0,1
2020-05-24,74,25.60631229,10.160301870,23.73545389,51775.9634600,0,232,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Sunday,May,Spring,0,1
2020-05-24,75,259.50493050,114.065233100,262.16754250,830934.7876000,0,827,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Sunday,May,Spring,0,1
2020-05-24,76,512.52563770,152.994047200,525.46162660,179383.9732000,0,1650,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Sunday,May,Spring,0,1
2020-05-24,77,212.57255230,142.310754200,196.24234210,193866.1677000,0,216,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Sunday,May,Spring,0,1
2020-05-24,78,29.63289982,16.983882570,31.24801141,15112.7789100,0,294,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Sunday,May,Spring,0,1
2020-05-24,79,26.38480186,21.104182520,27.62493495,35302.8649000,0,607,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Sunday,May,Spring,0,1
2020-05-24,80,217.34326470,87.760245740,197.53121110,404910.5022000,0,298,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Sunday,May,Spring,0,1
2020-05-24,81,90.04835793,59.081048070,84.16589309,56190.1753500,0,62,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Sunday,May,Spring,0,1
2020-05-24,82,23.06243024,16.373526930,23.74495687,9455.5963980,0,1383,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Sunday,May,Spring,0,1
2020-05-24,83,382.65406970,206.328800400,402.85657890,1239033.8780000,0,337,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Sunday,May,Spring,0,1
2020-05-24,84,243.08144790,120.969867600,242.08835410,86536.9954600,0,785,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Sunday,May,Spring,0,1
2020-05-24,85,162.71956450,70.332451660,156.10420610,713525.2903000,0,848,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Sunday,May,Spring,0,1
2020-05-24,86,453.87322570,272.063782400,484.75075540,454780.9722000,0,1278,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Sunday,May,Spring,0,1
2020-05-24,87,72.14700077,45.288488990,70.27443903,155116.0517000,0,941,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Sunday,May,Spring,0,1
2020-05-24,88,499.61257570,213.090179900,537.98820430,1750142.8530000,0,722,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Sunday,May,Spring,0,1
2020-05-24,89,175.43098810,110.937647200,168.84597720,427349.8870000,0,424,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Sunday,May,Spring,0,1
2020-05-24,90,473.23051890,405.455530200,502.92561150,983373.0183000,0,289,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Sunday,May,Spring,0,1
2020-05-24,91,327.30073000,245.914383900,321.42074300,102445.1285000,0,544,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Sunday,May,Spring,0,1
2020-05-24,92,439.15865480,179.863764600,411.53967020,800147.0690000,0,258,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Sunday,May,Spring,0,1
2020-05-24,93,540.73663750,416.108512900,563.84706260,362293.5471000,0,1048,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Sunday,May,Spring,0,1
2020-05-24,94,152.94317360,88.387453610,156.58753610,724950.6429000,0,876,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Sunday,May,Spring,0,1
2020-05-24,95,485.61857590,268.735754800,486.91139390,820695.3934000,0,236,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Sunday,May,Spring,0,1
2020-05-24,96,217.78381710,138.882404600,233.05658900,522898.9449000,0,1482,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Sunday,May,Spring,0,1
2020-05-24,97,212.19064830,125.508549600,227.88632640,270755.2672000,0,1614,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Sunday,May,Spring,0,1
2020-05-24,98,191.07330730,119.635108600,173.89694420,241516.6604000,0,67,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Sunday,May,Spring,0,1
2020-05-24,99,295.72235880,244.093556300,296.84844100,61805.9729900,0,198,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Sunday,May,Spring,0,1
2020-05-24,100,89.12303588,63.387412790,91.73326492,55880.1435000,0,88,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Sunday,May,Spring,0,1
2020-05-25,1,393.29354160,198.516878400,431.16204530,1523225.8870000,0,173,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Monday,May,Spring,0,0
2020-05-25,2,46.46022192,29.392649280,45.74647438,6225.6697370,0,125,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Monday,May,Spring,0,0
2020-05-25,3,48.26126636,28.978841140,46.91945784,44400.3650500,0,342,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Monday,May,Spring,0,0
2020-05-25,4,179.40809250,114.649499200,195.33952020,392903.7226000,0,996,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Monday,May,Spring,0,0
2020-05-25,5,467.89871370,329.097246100,427.26759120,1039203.0430000,0,777,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Monday,May,Spring,0,0
2020-05-25,6,335.02231350,232.203294300,364.72607640,774571.5888000,0,476,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Monday,May,Spring,0,0
2020-05-25,7,333.05804260,165.113543900,339.76265500,444965.5449000,0,755,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Monday,May,Spring,0,0
2020-05-25,8,181.86939610,73.814235590,198.52128760,633087.3679000,0,574,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Monday,May,Spring,0,0
2020-05-25,9,308.19264100,150.360860400,283.10864860,665696.1046000,0,645,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Monday,May,Spring,0,0
2020-05-25,10,15.36851213,9.558329746,16.66396976,23790.4567800,0,556,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Monday,May,Spring,0,0
2020-05-25,11,336.27255260,224.632342400,368.30776630,386377.1629000,0,80,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Monday,May,Spring,0,0
2020-05-25,12,458.29186850,300.736556300,420.04444550,466541.1221000,0,637,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Monday,May,Spring,0,0
2020-05-25,13,311.97875300,137.779339300,312.00173430,589639.8432000,0,1093,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Monday,May,Spring,0,0
2020-05-25,14,454.26263160,214.663760300,473.03718170,1298282.6010000,0,153,Cereals,Granola,DayStart,DayStart Crunchy Bites,Monday,May,Spring,0,0
2020-05-25,15,382.73473260,189.761179900,385.26212600,506740.7860000,0,760,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Monday,May,Spring,0,0
2020-05-25,16,66.37859478,34.185830700,61.68307173,250778.3311000,0,684,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Monday,May,Spring,0,0
2020-05-25,17,464.28454550,262.556371100,446.54282370,90999.7709100,0,751,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Monday,May,Spring,0,0
2020-05-25,18,41.07868017,27.838307020,42.90476795,23907.7918600,0,377,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Monday,May,Spring,0,0
